idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
dh0021,1.7007143486629355e-05,1.5084979332422073e-05,9.24243750817218e-06,1.1569807696207631e-05,0.0196094291169487,0.0015333576967156,9.728975368277968e-06,1.222972158710836e-05,1.5481143360931633e-05,2.522555676144517e-05,1.4960661857792282e-05,0.0001240036688675,4.701355221622598e-05,1.5905669360395498e-05,7.85469694173297e-05,2.019471698361969e-05,1.110806449013497e-05,0.0101971928347392,2.566480328073265e-05,1.4905169508219864e-05,3.031733754158783e-05,8.29922083995888e-05,4.099301340452715e-05,4.960740505296726e-05,4.042674788570234e-05,0.0004038171889729,2.973569172865592e-05,1.8517699496471968e-05,1.386476033865262e-05,0.0011480765404422,1.5229178635979584e-05,4.105597560852758e-05,1.0319452797990695e-05,2.7616567820132582e-05,0.0012934369312159,3.343777743444608e-05,6.890408180305957e-05,1.8564558219415e-05,2.098438123606984e-05,5.159669957402207e-06,2.9098784488284377e-05,0.9622912320682347,1.0330189615083642e-05,1.5330210984143876e-05,7.70107138001654e-05,1.89332365509988e-05,2.1269970955700108e-05,1.7581736055225914e-05,1.2569151600492474e-05,0.0023057340802359
dh0022,0.0233797733216131,2.894850038707119e-05,1.7736498001541813e-05,2.2202786970489607e-05,0.0439984477724394,0.0899637003976653,1.867017786421987e-05,2.346918032146453e-05,2.9708750320460474e-05,4.840855420353651e-05,2.870993165037393e-05,0.0002379665345974,9.022033139971754e-05,3.052342767526387e-05,0.0659472084071283,3.875423091635368e-05,2.1316688747537936e-05,0.0004664980837836,4.925148065066022e-05,2.8603440267941337e-05,0.2653665449846902,0.000159264386383,0.0488954059371644,9.519800808019028e-05,7.758006829362881e-05,0.3085326401492118,5.706363028729541e-05,3.5535987105341027e-05,2.660686575602293e-05,8.072430908403554e-05,2.922522291368931e-05,0.002201254495301,1.980332068966988e-05,5.299697179646869e-05,0.000359674994786,6.416803707005429e-05,0.0192344311659827,3.5625910315002874e-05,4.0269618867106606e-05,9.90155203182735e-06,5.584138734694239e-05,0.0001177672239542,1.9823924944201603e-05,2.9419106836596296e-05,0.1296182679276398,3.6333414421529536e-05,4.081767358611383e-05,3.373984688902921e-05,2.4120556081238663e-05,0.0001798348258866
dh0023,1.8194413945020875e-05,1.613806331098154e-05,9.88765303337837e-06,1.2377497176676676e-05,0.1759804610999855,0.1317948330557922,1.0408156152179524e-05,1.30834797250427e-05,1.6561883591588727e-05,2.6986555506642336e-05,1.6005067220498014e-05,0.0001326603779083,5.029557319372023e-05,1.7016045795296935e-05,8.40303415343871e-05,2.160451227987735e-05,1.1883519629289494e-05,0.1718272661451279,2.745646587119644e-05,1.5945700944221452e-05,0.0023988780030978,0.0190203395756283,4.385473994043283e-05,5.307050316718933e-05,4.3248943366752455e-05,0.0513105582038847,3.18115434657231e-05,1.981042202726129e-05,1.483266070215e-05,4.5001778790421466e-05,1.6292329182941267e-05,4.3922097542453136e-05,1.1039854872769e-05,0.4413713894738104,0.0025669540026503,3.57720721602711e-05,7.371428293129023e-05,1.986055196253413e-05,2.244930307604832e-05,5.519867054597861e-06,3.113017366455624e-05,0.0012488743798045,1.1051341228181627e-05,1.6400414609855185e-05,8.23868397525608e-05,2.025496776685006e-05,2.275482984375512e-05,0.0012020312234128,1.34466053830187e-05,0.0001002534074951
dh0024,2.2843362669165256e-05,2.026158325872245e-05,1.2414098352980774e-05,1.5540135439249507e-05,0.2209461380697022,0.1045627266386391,1.3067597913292811e-05,1.6426507236613167e-05,2.079369604925873e-05,3.388202975334044e-05,2.009460464992105e-05,0.0001665571165713,6.314685499568473e-05,2.136390358445516e-05,0.0001055013683147,2.712479285076013e-05,1.491993913617055e-05,0.0582630891599672,3.4472009343336886e-05,2.002006938962625e-05,4.072112034395767e-05,0.000111472048006,5.506029115575805e-05,6.663082166573178e-05,5.4299704369168775e-05,0.1193866561185487,0.3090350259827763,2.487228532699136e-05,1.8622630483825625e-05,5.650041582946776e-05,2.0455266400773603e-05,5.5144859646731416e-05,0.0014994140038317,3.709354689039061e-05,0.0537316618364187,4.491237916504846e-05,9.254940027116048e-05,2.493522422106509e-05,2.8185440508597297e-05,6.930276808847843e-06,3.908440519834175e-05,0.1308111177036082,1.387512653163182e-05,2.0590969293634405e-05,0.0001034379269,2.543041924562948e-05,2.8569033999487067e-05,2.361513403934141e-05,1.688241700785892e-05,0.0001258696736894
dh0025,1.7530649096453778e-05,1.5549317821176342e-05,0.2337210151950177,1.192594388323494e-05,0.2961065987683237,0.0688438631443678,1.002844795091016e-05,1.2606170922205432e-05,0.0228170784823582,2.600203756705154e-05,1.5421173666574157e-05,0.0901922478730461,4.846070048908656e-05,1.639526992998708e-05,8.096476398447774e-05,2.081634092876092e-05,1.1449987522621224e-05,0.0207715822221345,2.6454804758821354e-05,1.5363973178517086e-05,3.125055106391976e-05,0.0798894696550798,4.225484038315817e-05,5.113439604087054e-05,0.0217027359100361,0.0893406184363838,3.0651001312784464e-05,1.908770230588363e-05,1.4291538640479856e-05,0.0251245929197772,0.0467579956080571,4.23197406590651e-05,1.0637101169353804e-05,2.8466647563935662e-05,0.0001931948367437,3.446704281818056e-05,7.102505369890213e-05,1.9136003411220224e-05,2.1630312241733047e-05,5.318492405726123e-06,2.999448910385753e-05,6.325716253685092e-05,1.064816848192262e-05,1.580209807419523e-05,0.0012194372603939,1.951603021969296e-05,0.002302036773443,1.8122928493720904e-05,1.2956049104989012e-05,9.659598340632162e-05
dh0026,5.430695348449227e-05,4.816912796463587e-05,2.9512811733154287e-05,3.69445350347306e-05,0.1897576852580701,0.2485835038394441,3.106641707305055e-05,3.905176209523557e-05,4.94341529516604e-05,8.054986651586884e-05,4.777215928395547e-05,0.1204737219097065,0.0001501229642329,5.078974295558827e-05,0.0002508149953487,6.448546498852867e-05,3.547010360927209e-05,0.0007762338495112,8.195246186116734e-05,4.7594961952178746e-05,9.6808863930563e-05,0.014391804202779,0.0036625969550896,0.0001584056158999,0.0001290900802174,0.1849377945309645,9.49515613134494e-05,5.913043810004433e-05,4.4272743119783535e-05,0.0001343219690876,4.862958300089463e-05,0.0001310993206699,3.295192067536109e-05,8.818480688355186e-05,0.0005984845714931,0.0001067730054247,0.0002200234723904,5.928006666578264e-05,6.700700894209685e-05,1.647578010923855e-05,9.291779874162264e-05,0.0001959598737359,0.1660228243710699,4.89521979677467e-05,0.0673481844503121,6.045732474088517e-05,6.791894971756002e-05,5.614173378841812e-05,4.013562488280972e-05,0.0002992378404686
dh0027,1.2520464251508454e-05,1.1105389015787434e-05,6.8041766395895295e-06,8.517559916577426e-06,0.0005942781731402,0.0003146074950017,7.162360239866029e-06,9.00338096504404e-06,1.139704043629712e-05,1.857076597868272e-05,0.0016394796273677,9.129008080239124e-05,3.461083869389664e-05,1.1709571614992825e-05,0.1050938668640011,1.4867119352613444e-05,8.177629856626163e-06,0.0001789606586271,1.8894134235477984e-05,1.0973015082577326e-05,2.2319276672698672e-05,6.109791331141e-05,3.017858697414391e-05,3.652040344482763e-05,0.7963495180812903,0.0002972855895909,2.1891075686825945e-05,1.36325182855092e-05,1.020707776778079e-05,3.096792039042052e-05,1.1211546891547324e-05,3.0224939027620927e-05,7.597062960864007e-06,0.0944713450492084,0.0001379805752609,2.4616508783324888e-05,5.072639586280119e-05,1.3667015140665436e-05,1.544846113121778e-05,3.79848992877756e-06,2.1422191870983022e-05,4.517853490973788e-05,7.6049672826387295e-06,1.1285925749139223e-05,5.669440549355984e-05,1.393843190589293e-05,1.5658709011941563e-05,1.2943472719682522e-05,9.25326545339483e-06,6.898926277195319e-05
dh0028,4.494231360452316e-05,3.9862888933021335e-05,2.442365029077585e-05,3.0573854229887645e-05,0.1716495282974841,0.3460074014954375,2.570935338997876e-05,3.231771304193084e-05,4.090977420344346e-05,6.665992344410188e-05,3.9534373157534005e-05,0.0207865577670988,0.0351965865999726,4.203160754460262e-05,0.0002075646939189,5.336565217703721e-05,2.9353672369930377e-05,0.0181785561651326,6.782065656986357e-05,3.9387731566658015e-05,0.0468432494989551,0.0002193114828224,0.1754700797873492,0.0001310903007756,0.0001068299084392,0.0390621557583013,7.857820356295113e-05,4.893404107862343e-05,3.663839301886056e-05,0.0001111596153232,0.0117310275096087,0.0001084926773616,2.726972252800629e-05,7.297830188995277e-05,0.1027896386591272,8.836116899222782e-05,0.0118728663982336,4.905786783549585e-05,5.545238346755622e-05,1.363471211398384e-05,7.689514109239145e-05,0.0001621687377815,2.7298095158676737e-05,4.051092708276125e-05,0.0002035050538167,5.003212063757622e-05,5.620707003511191e-05,4.646070612193779e-05,0.0058786064585878,0.0119384211153321
dh0029,1.6015214964249365e-05,1.4205159551333856e-05,8.703379471302076e-06,1.0895007588750291e-05,0.1528197505958047,0.1618355540916559,9.161540386094497e-06,1.1516432511105904e-05,1.457821761853201e-05,2.3754295625542807e-05,1.4088092797497508e-05,0.2386212055401789,4.4271523055459605e-05,0.211440306196541,7.396577802720522e-05,1.901687569632812e-05,1.0460195198924271e-05,0.0002289127112607,2.416792343048358e-05,1.403583699640003e-05,2.8549102220132174e-05,7.815175187544785e-05,3.860212752494229e-05,4.671409142672657e-05,3.806888900561356e-05,0.1961830318780462,2.800138045048381e-05,1.74376689602533e-05,1.3056108888943586e-05,3.961178212609753e-05,1.4340948541765094e-05,3.866141750697146e-05,9.717578675288763e-06,2.600585280896288e-05,0.0126745430986658,3.148754486374442e-05,6.488530439328511e-05,1.748179468433347e-05,1.9760483390501747e-05,4.858736187963613e-06,2.7401620333515537e-05,5.778890732922499e-05,9.72768927580851e-06,1.4436088256171933e-05,0.0198610966408135,1.782897013667309e-05,0.0052275498156468,1.6556294864596456e-05,1.1836065530838952e-05,8.824575920855344e-05
dh0030,1.6969606332624628e-05,1.5051684664637068e-05,9.22203815066714e-06,1.1544271505862733e-05,0.2237266382182607,0.212311884519016,9.707502153390686e-06,0.0055300538063104,1.5446974303502007e-05,2.516988041522315e-05,1.492764157613181e-05,0.2230449135037843,0.0894360972411729,1.5870563314468455e-05,0.0210462076994834,2.015014440727305e-05,1.1083547431888922e-05,0.0002425542587658,2.5608157455758738e-05,1.4872271705967742e-05,0.0176873738707164,8.280903294097421e-05,4.090253606725453e-05,0.0044637787764926,4.033752037595099e-05,0.0798599814228116,0.0276189254480628,1.8476828333224668e-05,1.3834158865543406e-05,4.1972358804681066e-05,1.519556570008158e-05,4.0965359304828896e-05,1.029667631649472e-05,2.7555614176732018e-05,0.0928869100197133,3.336397556394858e-05,6.875200081825285e-05,1.852358363238575e-05,2.093806575982473e-05,5.14828184122874e-06,2.903455938454807e-05,6.123270964258566e-05,1.0307389435924556e-05,1.5296375055665402e-05,0.0011804109558273,1.8891448239117887e-05,2.122302514283813e-05,1.75429306947317e-05,1.254140971781198e-05,9.350457034985696e-05
dh0031,4.176833401107074e-05,3.704763564804724e-05,2.269876873922309e-05,2.8414624282965515e-05,0.1052013500725082,0.3568828844422477,2.3893671096923942e-05,3.003532583319097e-05,3.802058630721981e-05,6.195217211259531e-05,3.674232077798501e-05,0.3452727558591881,0.0001154619383059,3.9063191948545215e-05,0.0001929057667302,4.959678766125607e-05,2.728061583094369e-05,0.0141784393465322,6.303093030295357e-05,3.660603551680508e-05,7.4457223328477e-05,0.0002038229573047,0.0001006759234639,0.0001218322562694,9.928521565063944e-05,0.0634663042962526,0.0272358800555006,4.547815206553351e-05,0.0380620427026924,0.0001033091438553,3.740177887497356e-05,0.0001008305541559,2.534384164023885e-05,6.782432510536179e-05,0.0004603039183506,8.212080162478759e-05,0.0001692235210303,4.559323375416368e-05,5.153614686516182e-05,1.2671782203583597e-05,7.146454375353235e-05,0.0001507158279704,2.537021049888384e-05,3.764990713163034e-05,0.0029054179635586,4.649868149783344e-05,5.2237534891259386e-05,4.3179492466004006e-05,3.0868941788954253e-05,0.0436907106408712
dh0032,1.8680688832007087e-05,0.003661106216562,1.0151916415309436e-05,1.270830563574264e-05,0.1697502105904266,0.1644735560001129,1.0686330814574794e-05,1.3433156699739794e-05,1.7004526487156276e-05,2.770781447485059e-05,1.6432828305706493e-05,0.0013510515517697,5.163980303506536e-05,1.7470826903996763e-05,8.62761871525269e-05,2.218192751287333e-05,1.2201125746320409e-05,0.0039115483724944,2.819028394738737e-05,1.6371875370504042e-05,3.3300639185797434e-05,0.00616538691146,4.502682818536251e-05,5.448889746160895e-05,4.440484072687028e-05,0.064830371272571,3.266175797389003e-05,2.0339887321475505e-05,1.522908734322995e-05,4.620452348786633e-05,1.6727767804713693e-05,4.509598602730312e-05,1.133491269638574e-05,0.5284881755636451,0.0002058687393321,3.672813814841241e-05,7.56844153417102e-05,2.039135705965065e-05,2.3049296697673712e-05,5.667394352606163e-06,3.1962177472226886e-05,0.0547354595020827,1.1346706043064863e-05,1.6838741987974274e-05,8.458876015026569e-05,0.0012356419268028,2.33629891581523e-05,1.93118227427414e-05,1.380598747318847e-05,0.0001029328405643
dh0033,4.293455905486261e-05,3.808205278555091e-05,2.3332547250951755e-05,2.9207996755996107e-05,0.3566380326095544,0.1043875454777819,2.456081280322166e-05,3.087395035615691e-05,3.90821694653936e-05,6.368195560398051e-05,3.776821313574492e-05,0.2041383380944861,0.0084950675900145,4.015388598314013e-05,0.0001982919412469,0.0558935269760514,2.804232534475094e-05,0.000613683072127,6.479083409593992e-05,3.762812261662374e-05,7.653616376488174e-05,0.0002095139536764,0.0726987959212209,0.0001252339679193,0.000102057385231,0.0903675097075594,7.506779804409084e-05,4.674795995085981e-05,3.500160811892908e-05,0.0001061936666324,3.844608414208808e-05,0.0001036458715542,2.6051473953725613e-05,6.971806658174409e-05,0.0339786834193502,8.441371892059612e-05,0.0001739484571068,4.686625486670001e-05,5.2975101675252094e-05,1.302559448997688e-05,7.345992476744683e-05,0.0001549240057021,2.6078579064463385e-05,3.870114045546144e-05,0.0699975953903506,4.779698386372866e-05,5.369607334768887e-05,4.438511884982695e-05,3.1730841930341026e-05,0.0002365745803936
dh0034,2.9393119517425028e-05,2.607108011903089e-05,1.597352727244368e-05,0.1663203355860298,0.3263498179132181,0.0332340431850548,1.6814401313583194e-05,2.1136392984354848e-05,2.6755762802377497e-05,4.359684537063294e-05,2.585622461476761e-05,0.0002143131597901,8.125261954287811e-05,2.748946293551895e-05,0.000135751218988,3.490214158460948e-05,1.9197854561672262e-05,0.2011274356979554,4.435598669552268e-05,0.0401672216274546,5.2396872320774375e-05,0.0001434338401638,7.084743792077422e-05,8.573552559355546e-05,6.986877209799806e-05,0.0006979094936198,0.0210778713584225,3.200378446359749e-05,2.396219906269744e-05,7.27004819435564e-05,2.632029700645985e-05,7.095625428895033e-05,1.7834912117030765e-05,4.77291838712598e-05,0.1188368098241384,5.778986866903422e-05,0.0001190856014866,3.208476949468053e-05,0.0325317355820268,8.917358511593743e-06,5.029087047735898e-05,0.0345130282451694,1.7853468351844547e-05,2.649490927377293e-05,0.000133096137904,0.0229706998401484,3.676048237757056e-05,3.038617682042601e-05,2.172302335876452e-05,0.0001619596210923
dh0035,2.144183140107227e-05,1.9018454438791725e-05,1.16524439827873e-05,1.4586686245103172e-05,0.1223312826736283,0.0660759871420901,1.226584874266531e-05,1.541867560293056e-05,1.951791999061409e-05,3.180323230072798e-05,1.8861720632593483e-05,0.000156338174195,5.927254397414458e-05,0.0153585487094485,9.90284392341158e-05,2.5460578791233728e-05,0.0041972306050256,0.3391477889437058,3.235701429342265e-05,1.8791758407336983e-05,3.822271744853494e-05,0.0001046327939495,5.168212302864323e-05,6.254275541490326e-05,5.096820127026989e-05,0.000509114307739,3.7489404916313966e-05,2.334627157413163e-05,1.748005794338025e-05,5.303389031866176e-05,1.920025434878031e-05,5.176150290592119e-05,1.3010295774819334e-05,0.3960468850614272,0.0002362976461525,4.215682585024555e-05,8.687112600822225e-05,2.3405348916414533e-05,0.0014208648393483,6.50507672842138e-06,0.0446577644327152,0.0084438223035998,1.3023832264475695e-05,1.9327631328759127e-05,9.70915981674144e-05,2.3870161754223738e-05,2.681620999413428e-05,2.216625152428946e-05,1.5846613494156545e-05,0.0001181470679621
dh0036,1.4118356873511954e-05,1.2522686235470604e-05,7.672542495104735e-06,9.604591984620115e-06,0.4349537915605626,0.0031092003642919,8.076438372554623e-06,1.0152414717158893e-05,1.285155893177868e-05,2.09408130748769e-05,1.2419484985136175e-05,0.0001029407467558,0.0349286251375597,1.3203976112666651e-05,0.0634173684941518,1.676449790398181e-05,0.0009273685733675,0.0011199473547678,2.1305450388581224e-05,1.237341841342594e-05,2.5167717977058715e-05,6.889538015760536e-05,0.2222256752391661,0.041357809464795,0.0312505679730628,0.073787009444635,0.032159840164456,1.537233399442898e-05,1.1509730283671955e-05,3.492012300181194e-05,1.2642392241957664e-05,3.4082320519439206e-05,8.5666189302122e-06,2.292569357180465e-05,0.0240274196457352,2.7758128532737948e-05,0.0009753475181523,1.541123342358161e-05,1.7420031958546065e-05,4.283262610526722e-06,0.034913753323002,5.0944331301553e-05,8.575532021086218e-06,1.2726263513360404e-05,6.392988577825611e-05,1.571728906784211e-05,1.765711219393752e-05,1.459535072886996e-05,1.043419008209924e-05,7.779384315861765e-05
dh0037,3.5418660137550694e-05,3.1415608187058614e-05,1.924807379921623e-05,2.4094997903143592e-05,0.2228029323857774,0.3141458667946875,2.026132562041041e-05,2.546931839619036e-05,3.224064968185957e-05,5.253412616977895e-05,3.115670766172743e-05,0.0002582470011429,9.790927142554017e-05,3.312475712214698e-05,0.0508373262162575,4.205702256696889e-05,2.313338282065969e-05,0.0051129591315191,5.344889020381418e-05,3.104114065476446e-05,6.313814401019806e-05,0.0001728375388659,0.0069954273480291,0.0001033111657615,8.41917541858711e-05,0.0353912612949558,6.192682269778243e-05,3.856450705613595e-05,2.887441002125953e-05,0.1083451527092592,3.171591412196122e-05,8.550216841747873e-05,2.149103944144872e-05,5.751358719092886e-05,0.0003903279465186,6.963669564126361e-05,0.0001434979517513,3.866209388391239e-05,0.0069537578611368,1.0745402176846006e-05,6.060041529117709e-05,0.0047345080232182,0.1796829772816873,3.192632161369216e-05,0.0301039579385036,3.942989434003906e-05,4.4296320132054326e-05,3.661529253620621e-05,2.6176207021783937e-05,0.0324420904887968
dh0038,2.5452304787168973e-05,2.25756601617904e-05,1.383191343210002e-05,1.7314975442191237e-05,0.1319703396279538,0.0006395518321253,1.456004922490056e-05,1.8302579827236665e-05,2.31685455929779e-05,3.775169884484707e-05,2.238961091388841e-05,0.0001855796170136,7.035886191444262e-05,2.3803876572394087e-05,0.0216353905278124,3.0222717422346864e-05,1.6623946474063494e-05,0.4323758165642422,3.8409060046885335e-05,2.2306562976074294e-05,4.537188247107017e-05,0.0001242032787462,6.134873102804127e-05,7.424073267220422e-05,6.050127756903304e-05,0.076744387553828,4.450141139398645e-05,2.771295084985612e-05,2.074952247082957e-05,6.295333244586403e-05,2.2791463869634028e-05,6.144295809254218e-05,1.5443737395274854e-05,4.133000358855948e-05,0.044971392813713,5.004182526807832e-05,0.0001031194740322,2.778307799961653e-05,3.140450172661257e-05,7.721784229094402e-06,4.354823796919376e-05,9.184146987375993e-05,0.2863682515296019,2.294266539979473e-05,0.0034256884786239,2.8334829284085497e-05,3.183190545809906e-05,2.6312220221872017e-05,1.8810559086737668e-05,0.0001402452583099
dh0039,1.798165107474464e-05,1.594934711044222e-05,9.772028235237906e-06,1.2232756497801094e-05,0.1856164275449527,0.1442862712548856,1.0286444665131218e-05,1.293048338738035e-05,1.6368211297401335e-05,0.0865612109094586,1.5817906257188774e-05,0.0586003928035248,4.970742396576377e-05,1.681706259335929e-05,0.0199626041733624,2.1351872208178707e-05,1.1744555453089495e-05,0.0517099895606419,2.71353938925084e-05,1.5759234201642616e-05,0.0900747514729827,8.774765348085292e-05,0.0035514989331181,5.2449904305639023e-05,4.274319641854461e-05,0.2249490054230925,0.1122924643190113,1.957876178996868e-05,1.4659209692716056e-05,4.4475534435867445e-05,1.6101809019394232e-05,4.340847882574573e-05,1.0910756391374594e-05,2.9198994341057613e-05,0.0212471072061291,3.535375867287072e-05,7.285227866645334e-05,1.962830551295968e-05,2.218678414179772e-05,5.4553185199966215e-06,3.076614187320079e-05,6.488454697014937e-05,1.0922108426992477e-05,1.620863051080934e-05,8.142341985062217e-05,2.001810907536101e-05,2.248873812325045e-05,1.858916773894916e-05,1.3289362705930668e-05,9.908105850944572e-05
dh0040,2.077553103864437e-05,1.8427460001406508e-05,1.129034675780335e-05,1.413340806424553e-05,0.4090115767534985,0.0153838914458831,1.1884690094886978e-05,1.493954352926464e-05,1.8911404767155403e-05,3.081495360326121e-05,1.827559666498863e-05,0.0015025577322667,5.743066224336942e-05,1.942999585715867e-05,9.595115149137845e-05,2.4669396706135583e-05,1.356935330001146e-05,0.0908191622180184,3.1351526938004215e-05,1.82078085010412e-05,3.703495461183693e-05,0.0001013813520728,5.0076112018627264e-05,6.059925255730195e-05,4.938437522745431e-05,0.0464299366334514,0.3080820477067015,2.2620791137306345e-05,1.693686885075673e-05,5.138587342685285e-05,0.0108272254798893,5.01530251830573e-05,1.2606003593433056e-05,3.37357571175348e-05,0.0894000851692388,4.084681142948932e-05,8.417162419510271e-05,2.267803266370962e-05,2.563403219590986e-05,6.302932848978708e-06,3.554639853532451e-05,7.49659146372831e-05,1.2619119439544784e-05,1.8727029285102493e-05,9.407449734997129e-05,0.0108317502709127,2.5982901956970025e-05,0.0162344102440176,1.5354183341297336e-05,0.0001144756728872
dh0041,1.54674934095431e-05,1.3719342027705522e-05,8.405723239658507e-06,0.0120811371427927,0.0721519614888753,0.0205063501015671,8.848215016751812e-06,1.112256965420804e-05,1.4079641480984497e-05,2.294189693092533e-05,1.360627896564345e-05,0.0323010836524317,4.2757433641656536e-05,1.446573530703173e-05,0.0061067435155039,1.8366497119125128e-05,1.0102455737438728e-05,0.0002210838793416,2.3341378633868862e-05,1.3555810316868524e-05,2.7572720779833987e-05,7.547895609120191e-05,3.728193186412046e-05,4.511646599116087e-05,3.676693014220519e-05,0.1914853265764029,2.7043731135847884e-05,0.0020286104235856,1.2609588984276069e-05,3.825705620207939e-05,1.3850487024464676e-05,0.0010432237562311,9.385236754690692e-06,2.5116450689554305e-05,0.0092234190863653,3.041066846432348e-05,6.266622210939365e-05,1.6883915993043132e-05,1.9084673374304425e-05,4.692567045387653e-06,2.646448285992888e-05,0.0714736164319426,9.39500157191324e-06,1.3942372953492702e-05,0.0483524979449962,1.7219218018835826e-05,0.5321322777632792,1.5990068336656928e-05,1.143127120065806e-05,8.522774761533791e-05
dh0042,5.227609587519707e-05,4.636779988814877e-05,2.8409153464106137e-05,3.556296075587549e-05,0.1690630146307282,0.3888711143208304,2.990466032813649e-05,3.759138615589767e-05,4.758551812242789e-05,7.753763145488023e-05,4.598567621007087e-05,0.0003811591104463,0.0511389232811026,4.889041461294872e-05,0.0036410631619593,6.207397274199177e-05,3.414366702619347e-05,0.0007472058831326,7.888777547954675e-05,4.581510533267054e-05,9.318860896603528e-05,0.0002550991967935,0.00012600321157,0.000152481894723,0.0001242626399934,0.0216390080314353,9.1400761858957e-05,5.6919201923985855e-05,4.261712387620253e-05,0.0001292988776506,4.681103579215789e-05,0.0001261967430831,3.1719653819081645e-05,8.488705632689744e-05,0.0005761037000195,0.0069020353724901,0.0002117954957786,5.7063234994271e-05,6.450122128039293e-05,1.5859653420904314e-05,8.944305367666021e-05,0.0001886317771449,3.1752656355938374e-05,4.712158628073848e-05,0.0444318725017965,5.819646843962498e-05,0.3094314924840682,5.404226291134539e-05,3.863471691491298e-05,0.0002880475709669
